PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;PLAATS                 ;CBS_BUURTCODE_2023;CBS_BUURTNAAM_2023                      ;AANTAL_AANSLUITINGEN_MET_PV;TOTAAL_AANTAL_AANSLUITINGEN;OPGESTELD_VERMOGEN_KW
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Wieringerwerf          ;BU19110702   ;Planetenwijk                                         ;145;270;482,764
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Wieringerwerf          ;BU19110703   ;Waddenwijk                                           ;150;386;559,06
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Wieringerwerf          ;BU19110704   ;Schepenwijk                                          ;204;549;749,141
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Wieringerwerf          ;BU19110705   ;Oosterterp en Zuiderpark                             ;248;413;1.129,97
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Wieringerwerf          ;BU19110780   ;Bedrijventerrein Robbenplaat                         ;21;165;281
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Wieringerwerf          ;BU19110790   ;Buitengebied Wieringerwerf                           ;124;243;1.674,78
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Winkel                 ;?            ;?                                                    ;9;26;16,9
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Winkel                 ;BU19111501   ;Winkel Dorpsstraat en omgeving                       ;128;309;698,545
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Winkel                 ;BU19111502   ;Winkel ten zuidoosten van de Dorpsstraat             ;153;407;547,872
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Winkel                 ;BU19111503   ;Winkel Bomenbuurt en Winkelmadepark                  ;210;311;725,945
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Winkel                 ;BU19111504   ;Winkel Trambaan                                      ;152;296;617,326
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Winkel                 ;BU19111580   ;Bedrijventerrein Winkelerzand                        ;51;178;606,45
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Winkel                 ;BU19111590   ;Buitengebied Winkel                                  ;35;82;328,995
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Zijdewind              ;BU19111801   ;Zijdewind (woonkern)                                 ;58;111;357,37
20240409;Liander;Noord-Holland           ;Hollands Kroon         ;Zijdewind              ;BU19111890   ;Buitengebied Zijdewind/De Weel                       ;27;48;238,9
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;?            ;?                                                    ;10;27;46
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04052200   ;Nieuwe Steen - Buurt 22 00                           ;34;90;141,4
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053100   ;Blokker - Buurt 31 00                                ;26;43;122,175
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053101   ;Blokker - Buurt 31 01                                ;80;214;377,465
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053102   ;Blokker - Buurt 31 02                                ;80;154;470,51
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053103   ;Blokker - Buurt 31 03                                ;144;476;603,661
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053104   ;Blokker - Buurt 31 04                                ;387;956;1.394,79
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053306   ;Kersenboogerd-Zuid - Buurt 33 06                     ;8;14;54,8
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053309   ;Kersenboogerd-Zuid - Buurt 33 09                     ;9;52;49,4
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053505   ;Bangert en Oosterpolder - Buurt 35 05                ;254;358;1.017,50
20240409;Liander;Noord-Holland           ;Hoorn                  ;Blokker                ;BU04053506   ;Bangert en Oosterpolder - Buurt 35 06                ;117;197;453,93
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;?            ;?                                                    ;44;398;119,23
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051000   ;Binnenstad - Buurt 10 00                             ;42;573;219,7
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051001   ;Binnenstad - Buurt 10 01                             ;106;1.433;347,523
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051002   ;Binnenstad - Buurt 10 02                             ;56;1.104;238,33
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051003   ;Binnenstad - Buurt 10 03                             ;24;697;144,135
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051100   ;Venelaankwartier - Buurt 11 00                       ;58;73;208,64
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051101   ;Venelaankwartier - Buurt 11 01                       ;37;74;208,3
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051102   ;Venelaankwartier - Buurt 11 02                       ;342;1.003;834,042
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051103   ;Venelaankwartier - Buurt 11 03                       ;50;183;246,15
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051200   ;Hoorn Noord - Buurt 12 00                            ;177;850;812,777
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051201   ;Hoorn Noord - Buurt 12 01                            ;165;831;662,549
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051202   ;Hoorn Noord - Buurt 12 02                            ;244;876;681,12
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051203   ;Hoorn Noord - Buurt 12 03                            ;25;229;114,265
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051300   ;Grote Waal - Buurt 13 00                             ;28;476;132,24
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051301   ;Grote Waal - Buurt 13 01                             ;156;912;306,06
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051303   ;Grote Waal - Buurt 13 03                             ;35;350;125,9
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051304   ;Grote Waal - Buurt 13 04                             ;25;318;195,57
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051305   ;Grote Waal - Buurt 13 05                             ;191;420;662,253
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051306   ;Grote Waal - Buurt 13 06                             ;57;233;168,395
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051307   ;Grote Waal - Buurt 13 07                             ;445;993;1.241,26
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04051308   ;Grote Waal - Buurt 13 08                             ;20;30;97,5
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04052000   ;Risdam-Zuid - Buurt 20 00                            ;214;366;472,199
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04052001   ;Risdam-Zuid - Buurt 20 01                            ;19;117;96,3
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04052002   ;Risdam-Zuid - Buurt 20 02                            ;110;187;306,085
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04052003   ;Risdam-Zuid - Buurt 20 03                            ;206;275;403,7
20240409;Liander;Noord-Holland           ;Hoorn                  ;Hoorn                  ;BU04052004   ;Risdam-Zuid - Buurt 20 04                            ;260;730;745,725
